date,adj_close,adj_factor,adj_high,adj_low,adj_open,adj_volume,close,ex_dividend,high,low,open,split_ratio,volume
2003-03-31,2.83507561448252,1,7.7637455288906,2.83507561448252,7.06588076224875,43955000.0,3.25,0.0,8.9,3.25,8.1,1.0,43955000.0
2002-12-31,6.97864766641852,1,7.41481314556967,5.62653468104993,6.46397240102015,23604700.0,8.0,0.0,8.5,6.45,7.41,1.0,23604700.0
2002-09-30,6.37673930518992,1,11.1222197183545,6.1063167081162,11.1222197183545,37859400.0,7.31,0.0,12.75,7.0,12.75,1.0,37859400.0
2002-06-30,11.1745595758526,1,12.9541147307894,10.0318060204766,12.3870996078929,37331800.0,12.81,0.0,14.85,11.5,14.2,1.0,37331800.0
2002-03-31,12.4743327037231,1,12.6139056570515,9.60436385090848,9.92712630548034,31323500.0,14.3,0.0,14.46,11.01,11.38,1.0,31323500.0
2001-12-31,9.92712630548034,1,11.0786031704394,7.24034695390921,7.40608983598665,25806900.0,11.38,0.0,12.7,8.3,8.49,1.0,25806900.0
2001-09-30,7.37119659765456,1,12.2388033449815,6.54248218726736,11.0262633129413,22315300.0,8.45,0.0,14.03,7.5,12.64,1.0,22315300.0
2001-06-30,10.939030217111,1,13.0849643745347,8.12451306482651,8.68631450016026,34794500.0,12.54,0.06,15.0,9.4,10.05,1.0,34794500.0
2001-03-31,8.68631450016026,1,9.07525395539131,7.25142519547419,7.30261172626578,23149600.0,10.05,0.0625,10.5,8.43,8.56,1.0,23149600.0
2000-12-31,7.46470240710579,1,8.69317914610377,6.39831634894782,7.7250173754283,18431000.0,8.75,0.125,10.19,7.5,9.31,1.0,18431000.0
2000-09-30,7.78310021283754,1,9.49239514230932,7.01534542647478,7.17105986935214,21316300.0,9.38,0.13,11.44,8.56,8.75,1.0,21316300.0
2000-06-30,6.55639759483624,1,9.83459639225437,6.55639759483624,8.40809653485776,32388800.0,8.0,0.13,12.0,8.0,10.38,1.0,32388800.0
2000-03-31,8.40809653485776,1,16.0910713011621,6.38302511509433,14.6435146880854,77917300.0,10.38,0.13,20.12,7.88,18.31,1.0,77917300.0
1999-12-31,15.0993750579493,1,15.2433309642221,10.9966317291739,14.3649548497376,40865800.0,18.88,0.13,19.06,13.75,18.12,1.0,40865800.0
1999-09-30,14.4680146803372,1,19.4228142283979,13.175802958203,18.7280880789996,23437900.0,18.25,0.13,24.5,16.62,23.75,1.0,23437900.0
